date,k_max_helsinki,ak_helsinki,n_missing_k
1846-09-24,4.0,8.0,0
1846-09-25,4.0,9.0,0
1846-09-26,5.0,27.0,0
1846-09-27,2.0,4.0,0
1846-09-28,4.0,7.0,0
1846-09-29,5.0,10.0,0
1846-09-30,4.0,13.0,0
1846-10-01,4.0,14.0,0
1846-10-02,5.0,21.0,0
1846-10-03,5.0,14.0,0
1846-10-04,4.0,8.0,0
1846-10-05,3.0,4.0,0
1846-10-06,3.0,5.0,0
1846-10-07,4.0,13.0,0
1846-10-08,8.0,87.0,0
1846-10-09,5.0,20.0,0
1846-10-10,6.0,34.0,0
1846-10-11,3.0,6.0,0
1846-10-12,5.0,27.0,0
1846-10-13,4.0,11.0,0
1846-10-14,4.0,7.0,0
1846-10-15,4.0,5.0,0
1846-10-16,4.0,11.0,0
1846-10-17,4.0,7.0,0
1846-10-18,3.0,5.0,0
1846-10-19,6.0,15.0,0
1846-10-20,5.0,17.0,0
1846-10-21,3.0,9.0,0
1846-10-22,6.0,28.0,0
1846-10-23,4.0,9.0,0
1846-10-24,4.0,7.0,0
1846-10-25,4.0,13.0,0
1846-10-26,4.0,11.0,0
1846-10-27,3.0,6.0,0
1846-10-28,3.0,6.0,0
1846-10-29,4.0,9.0,0
1846-10-30,3.0,7.0,0
1846-10-31,3.0,8.0,0
1846-11-01,4.0,13.0,0
1846-11-02,3.0,10.0,0
1846-11-03,3.0,4.0,0
1846-11-04,2.0,2.0,0
1846-11-05,3.0,9.0,0
1846-11-06,2.0,4.0,0
1846-11-07,5.0,14.0,0
1846-11-08,2.0,3.0,0
1846-11-09,3.0,3.0,0
1846-11-10,2.0,2.0,0
1846-11-11,5.0,9.0,0
1846-11-12,3.0,5.0,0
1846-11-13,3.0,4.0,0
1846-11-14,3.0,4.0,0
1846-11-15,1.0,1.0,0
1846-11-16,2.0,2.0,0
1846-11-17,4.0,17.0,0
1846-11-18,4.0,12.0,0
1846-11-19,2.0,3.0,0
1846-11-20,3.0,6.0,0
1846-11-21,3.0,6.0,0
1846-11-22,4.0,7.0,0
1846-11-23,3.0,4.0,0
1846-11-24,2.0,2.0,0
1846-11-25,2.0,2.0,0
1846-11-26,4.0,11.0,0
1846-11-27,5.0,21.0,0
1846-11-28,5.0,21.0,0
1846-11-29,4.0,14.0,0
1846-11-30,4.0,8.0,0
1846-12-01,4.0,10.0,0
1846-12-02,3.0,5.0,0
1846-12-03,2.0,2.0,0
1846-12-04,3.0,6.0,0
1846-12-05,4.0,8.0,0
1846-12-06,3.0,3.0,0
1846-12-07,2.0,1.0,0
1846-12-08,1.0,0.0,0
1846-12-09,3.0,5.0,0
1846-12-10,4.0,11.0,0
1846-12-11,3.0,8.0,0
1846-12-12,4.0,9.0,0
1846-12-13,4.0,7.0,0
1846-12-14,2.0,3.0,0
1846-12-15,2.0,2.0,0
1846-12-16,1.0,1.0,0
1846-12-17,2.0,1.0,0
1846-12-18,4.0,6.0,0
1846-12-19,3.0,3.0,0
1846-12-20,0.0,0.0,0
1846-12-21,1.0,1.0,0
1846-12-22,2.0,2.0,0
1846-12-23,5.0,14.0,0
1846-12-24,5.0,15.0,0
1846-12-25,3.0,9.0,0
1846-12-26,4.0,6.0,0
1846-12-27,3.0,7.0,0
1846-12-28,3.0,9.0,0
1846-12-29,2.0,3.0,0
1846-12-30,1.0,1.0,0
1846-12-31,0.0,0.0,0
1847-01-01,0.0,0.0,0
1847-01-02,2.0,5.0,0
1847-01-03,2.0,2.0,0
1847-01-04,4.0,7.0,0
1847-01-05,4.0,8.0,0
1847-01-06,2.0,3.0,0
1847-01-07,3.0,5.0,0
1847-01-08,3.0,4.0,0
1847-01-09,2.0,4.0,0
1847-01-10,2.0,4.0,0
1847-01-11,4.0,9.0,0
1847-01-12,3.0,4.0,0
1847-01-13,3.0,5.0,0
1847-01-14,3.0,7.0,0
1847-01-15,4.0,4.0,0
1847-01-16,2.0,1.0,0
1847-01-17,2.0,3.0,0
1847-01-18,2.0,2.0,0
1847-01-19,2.0,2.0,0
1847-01-20,4.0,9.0,0
1847-01-21,4.0,13.0,0
1847-01-22,3.0,4.0,0
1847-01-23,3.0,3.0,0
1847-01-24,3.0,6.0,0
1847-01-25,1.0,2.0,0
1847-01-26,2.0,1.0,0
1847-01-27,3.0,6.0,0
1847-01-28,1.0,1.0,0
1847-01-29,4.0,7.0,0
1847-01-30,7.0,30.0,0
1847-01-31,5.0,20.0,0
1847-02-01,6.0,14.0,0
1847-02-02,2.0,2.0,0
1847-02-03,3.0,2.0,0
1847-02-04,2.0,3.0,0
1847-02-05,1.0,1.0,0
1847-02-06,5.0,12.0,0
1847-02-07,5.0,15.0,0
1847-02-08,3.0,10.0,0
1847-02-09,4.0,12.0,0
1847-02-10,3.0,7.0,0
1847-02-11,3.0,2.0,0
1847-02-12,4.0,6.0,0
1847-02-13,2.0,1.0,0
1847-02-14,2.0,4.0,0
1847-02-15,3.0,5.0,0
1847-02-16,5.0,13.0,0
1847-02-17,3.0,5.0,0
1847-02-18,3.0,4.0,0
1847-02-19,2.0,2.0,0
1847-02-20,2.0,3.0,0
1847-02-21,1.0,1.0,0
1847-02-22,5.0,19.0,0
1847-02-23,5.0,15.0,0
1847-02-24,5.0,17.0,0
1847-02-25,6.0,39.0,0
1847-02-26,5.0,15.0,0
1847-02-27,3.0,6.0,0
1847-02-28,3.0,4.0,0
1847-03-01,5.0,13.0,0
1847-03-02,5.0,11.0,0
1847-03-03,2.0,2.0,0
1847-03-04,5.0,11.0,0
1847-03-05,3.0,11.0,0
1847-03-06,4.0,5.0,0
1847-03-07,5.0,22.0,0
1847-03-08,5.0,18.0,0
1847-03-09,5.0,19.0,0
1847-03-10,4.0,8.0,0
1847-03-11,4.0,7.0,0
1847-03-12,3.0,4.0,0
1847-03-13,5.0,13.0,0
1847-03-14,3.0,5.0,0
1847-03-15,4.0,10.0,0
1847-03-16,3.0,6.0,0
1847-03-17,3.0,4.0,0
1847-03-18,3.0,5.0,0
1847-03-19,7.0,65.0,0
1847-03-20,7.0,38.0,0
1847-03-21,6.0,19.0,0
1847-03-22,3.0,3.0,0
1847-03-23,3.0,6.0,0
1847-03-24,5.0,19.0,0
1847-03-25,5.0,10.0,0
1847-03-26,2.0,3.0,0
1847-03-27,2.0,3.0,0
1847-03-28,3.0,6.0,0
1847-03-29,3.0,5.0,0
1847-03-30,4.0,7.0,0
1847-03-31,3.0,5.0,0
1847-04-01,3.0,4.0,0
1847-04-02,3.0,4.0,0
1847-04-03,6.0,24.0,0
1847-04-04,6.0,26.0,0
1847-04-05,4.0,15.0,0
1847-04-06,3.0,8.0,0
1847-04-07,5.0,17.0,0
1847-04-08,7.0,50.0,0
1847-04-09,5.0,17.0,0
1847-04-10,1.0,2.0,0
1847-04-11,3.0,5.0,0
1847-04-12,4.0,8.0,0
1847-04-13,4.0,8.0,0
1847-04-14,5.0,12.0,0
1847-04-15,4.0,11.0,0
1847-04-16,3.0,8.0,0
1847-04-17,6.0,23.0,0
1847-04-18,2.0,3.0,0
1847-04-19,2.0,3.0,0
1847-04-20,7.0,53.0,0
1847-04-21,8.0,56.0,0
1847-04-22,5.0,16.0,0
1847-04-23,3.0,8.0,0
1847-04-24,2.0,2.0,0
1847-04-25,3.0,4.0,0
1847-04-26,2.0,3.0,0
1847-04-27,4.0,8.0,0
1847-04-28,6.0,15.0,0
1847-04-29,5.0,16.0,0
1847-04-30,6.0,42.0,0
1847-05-01,4.0,13.0,0
1847-05-02,3.0,9.0,0
1847-05-03,4.0,11.0,0
1847-05-04,3.0,9.0,0
1847-05-05,2.0,3.0,0
1847-05-06,2.0,2.0,0
1847-05-07,3.0,6.0,0
1847-05-08,7.0,55.0,0
1847-05-09,2.0,3.0,0
1847-05-10,3.0,4.0,0
1847-05-11,2.0,3.0,0
1847-05-12,2.0,3.0,0
1847-05-13,3.0,7.0,0
1847-05-14,3.0,7.0,0
1847-05-15,5.0,15.0,0
1847-05-16,7.0,84.0,0
1847-05-17,6.0,20.0,0
1847-05-18,4.0,14.0,0
1847-05-19,4.0,10.0,0
1847-05-20,4.0,14.0,0
1847-05-21,3.0,14.0,0
1847-05-22,2.0,5.0,0
1847-05-23,2.0,3.0,0
1847-05-24,2.0,1.0,0
1847-05-25,2.0,2.0,0
1847-05-26,2.0,3.0,0
1847-05-27,4.0,7.0,0
1847-05-28,4.0,17.0,0
1847-05-29,6.0,29.0,0
1847-05-30,2.0,2.0,0
1847-05-31,3.0,6.0,0
1847-06-01,4.0,11.0,0
1847-06-02,4.0,15.0,0
1847-06-03,3.0,8.0,0
1847-06-04,3.0,5.0,0
1847-06-05,2.0,2.0,0
1847-06-06,3.0,3.0,0
1847-06-07,3.0,7.0,0
1847-06-08,3.0,7.0,0
1847-06-09,2.0,4.0,0
1847-06-10,4.0,8.0,0
1847-06-11,5.0,14.0,0
1847-06-12,4.0,13.0,0
1847-06-13,5.0,15.0,0
1847-06-14,5.0,23.0,0
1847-06-15,3.0,8.0,0
1847-06-16,3.0,7.0,0
1847-06-17,3.0,7.0,0
1847-06-18,4.0,10.0,0
1847-06-19,2.0,3.0,0
1847-06-20,2.0,3.0,0
1847-06-21,3.0,6.0,0
1847-06-22,5.0,13.0,0
1847-06-23,2.0,2.0,0
1847-06-24,2.0,3.0,0
1847-06-25,2.0,2.0,0
1847-06-26,3.0,6.0,0
1847-06-27,3.0,7.0,0
1847-06-28,3.0,5.0,0
1847-06-29,3.0,9.0,0
1847-06-30,4.0,12.0,0
1847-07-01,4.0,9.0,0
1847-07-02,2.0,2.0,0
1847-07-03,2.0,5.0,0
1847-07-04,3.0,4.0,0
1847-07-05,3.0,6.0,0
1847-07-06,3.0,3.0,0
1847-07-07,5.0,17.0,0
1847-07-08,3.0,7.0,0
1847-07-09,4.0,13.0,0
1847-07-10,7.0,55.0,0
1847-07-11,6.0,21.0,0
1847-07-12,4.0,16.0,0
1847-07-13,4.0,11.0,0
1847-07-14,3.0,9.0,0
1847-07-15,3.0,8.0,0
1847-07-16,4.0,7.0,0
1847-07-17,4.0,13.0,0
1847-07-18,3.0,7.0,0
1847-07-19,3.0,7.0,0
1847-07-20,3.0,5.0,0
1847-07-21,2.0,4.0,0
1847-07-22,5.0,11.0,0
1847-07-23,4.0,12.0,0
1847-07-24,3.0,6.0,0
1847-07-25,5.0,13.0,0
1847-07-26,4.0,11.0,0
1847-07-27,4.0,8.0,0
1847-07-28,4.0,11.0,0
1847-07-29,4.0,5.0,0
1847-07-30,2.0,4.0,0
1847-07-31,3.0,7.0,0
1847-08-01,2.0,5.0,0
1847-08-02,2.0,3.0,0
1847-08-03,3.0,5.0,0
1847-08-04,3.0,8.0,0
1847-08-05,6.0,32.0,0
1847-08-06,4.0,17.0,0
1847-08-07,3.0,11.0,0
1847-08-08,5.0,20.0,0
1847-08-09,4.0,14.0,0
1847-08-10,4.0,10.0,0
1847-08-11,2.0,4.0,0
1847-08-12,5.0,14.0,0
1847-08-13,3.0,6.0,0
1847-08-14,5.0,17.0,0
1847-08-15,4.0,9.0,0
1847-08-16,4.0,12.0,0
1847-08-17,5.0,17.0,0
1847-08-18,4.0,9.0,0
1847-08-19,4.0,8.0,0
1847-08-20,3.0,6.0,0
1847-08-21,4.0,8.0,0
1847-08-22,7.0,41.0,0
1847-08-23,3.0,9.0,0
1847-08-24,4.0,13.0,0
1847-08-25,4.0,15.0,0
1847-08-26,4.0,14.0,0
1847-08-27,3.0,4.0,0
1847-08-28,3.0,10.0,0
1847-08-29,3.0,8.0,0
1847-08-30,3.0,6.0,0
1847-08-31,2.0,3.0,0
1847-09-01,2.0,3.0,0
1847-09-02,3.0,6.0,0
1847-09-03,3.0,5.0,0
1847-09-04,4.0,13.0,0
1847-09-05,4.0,15.0,0
1847-09-06,4.0,14.0,0
1847-09-07,3.0,9.0,0
1847-09-08,2.0,1.0,0
1847-09-09,5.0,13.0,0
1847-09-10,2.0,4.0,0
1847-09-11,4.0,8.0,0
1847-09-12,3.0,6.0,0
1847-09-13,5.0,15.0,0
1847-09-14,4.0,13.0,0
1847-09-15,2.0,3.0,0
1847-09-16,3.0,4.0,0
1847-09-17,3.0,10.0,0
1847-09-18,3.0,7.0,0
1847-09-19,3.0,4.0,0
1847-09-20,3.0,9.0,0
1847-09-21,2.0,5.0,0
1847-09-22,5.0,10.0,0
1847-09-23,3.0,12.0,0
1847-09-24,7.0,67.0,2
1847-09-25,6.0,19.0,0
1847-09-26,6.0,20.0,0
1847-09-27,9.0,127.0,0
1847-09-28,6.0,15.0,0
1847-09-29,8.0,77.0,0
1847-09-30,7.0,29.0,0
1847-10-01,4.0,7.0,0
1847-10-02,4.0,10.0,0
1847-10-03,2.0,2.0,0
1847-10-04,3.0,3.0,0
1847-10-05,4.0,8.0,0
1847-10-06,3.0,3.0,0
1847-10-07,3.0,3.0,0
1847-10-08,4.0,14.0,0
1847-10-09,4.0,11.0,0
1847-10-10,4.0,13.0,0
1847-10-11,3.0,4.0,0
1847-10-12,5.0,14.0,0
1847-10-13,7.0,44.0,0
1847-10-14,5.0,12.0,0
1847-10-15,3.0,8.0,0
1847-10-16,4.0,13.0,0
1847-10-17,3.0,9.0,0
1847-10-18,3.0,10.0,0
1847-10-19,4.0,13.0,0
1847-10-20,6.0,15.0,0
1847-10-21,1.0,2.0,0
1847-10-22,3.0,6.0,0
1847-10-23,9.0,183.0,1
1847-10-24,9.0,133.0,1
1847-10-25,8.0,111.0,1
1847-10-26,3.0,6.0,0
1847-10-27,3.0,4.0,0
1847-10-28,2.0,3.0,0
1847-10-29,5.0,16.0,0
1847-10-30,4.0,9.0,0
1847-10-31,3.0,5.0,0
1847-11-01,6.0,23.0,0
1847-11-02,6.0,21.0,0
1847-11-03,3.0,6.0,0
1847-11-04,4.0,9.0,0
1847-11-05,2.0,3.0,0
1847-11-06,4.0,9.0,0
1847-11-07,3.0,6.0,0
1847-11-08,3.0,8.0,0
1847-11-09,3.0,6.0,0
1847-11-10,4.0,12.0,0
1847-11-11,4.0,8.0,0
1847-11-12,3.0,5.0,0
1847-11-13,4.0,11.0,0
1847-11-14,3.0,6.0,0
1847-11-15,4.0,10.0,0
1847-11-16,4.0,12.0,0
1847-11-17,2.0,2.0,0
1847-11-18,4.0,10.0,0
1847-11-19,8.0,36.0,0
1847-11-20,5.0,15.0,0
1847-11-21,2.0,2.0,0
1847-11-22,9.0,93.0,0
1847-11-23,6.0,28.0,0
1847-11-24,5.0,8.0,0
1847-11-25,6.0,22.0,0
1847-11-26,7.0,31.0,0
1847-11-27,5.0,20.0,0
1847-11-28,3.0,3.0,0
1847-11-29,2.0,2.0,0
1847-11-30,2.0,3.0,0
1847-12-01,5.0,12.0,0
1847-12-02,6.0,22.0,0
1847-12-03,6.0,19.0,0
1847-12-04,3.0,5.0,0
1847-12-05,3.0,3.0,0
1847-12-06,1.0,0.0,0
1847-12-07,3.0,3.0,0
1847-12-08,4.0,10.0,0
1847-12-09,3.0,8.0,0
1847-12-10,4.0,12.0,0
1847-12-11,4.0,12.0,0
1847-12-12,4.0,12.0,0
1847-12-13,3.0,4.0,0
1847-12-14,3.0,7.0,0
1847-12-15,3.0,2.0,0
1847-12-16,2.0,3.0,0
1847-12-17,9.0,136.0,0
1847-12-18,6.0,34.0,0
1847-12-19,8.0,89.0,0
1847-12-20,8.0,159.0,2
1847-12-21,7.0,32.0,0
1847-12-22,5.0,9.0,0
1847-12-23,5.0,12.0,0
1847-12-24,4.0,7.0,0
1847-12-25,3.0,5.0,0
1847-12-26,2.0,2.0,0
1847-12-27,1.0,0.0,0
1847-12-28,2.0,2.0,0
1847-12-29,6.0,13.0,0
1847-12-30,3.0,6.0,0
1847-12-31,3.0,3.0,0
1848-01-01,2.0,3.0,0
1848-01-02,3.0,4.0,0
1848-01-03,2.0,4.0,0
1848-01-04,5.0,11.0,0
1848-01-05,1.0,1.0,0
1848-01-06,2.0,3.0,0
1848-01-07,3.0,5.0,0
1848-01-08,3.0,7.0,0
1848-01-09,2.0,2.0,0
1848-01-10,3.0,5.0,0
1848-01-11,4.0,8.0,0
1848-01-12,7.0,58.0,0
1848-01-13,5.0,20.0,0
1848-01-14,5.0,15.0,0
1848-01-15,2.0,4.0,0
1848-01-16,7.0,54.0,0
1848-01-17,7.0,21.0,0
1848-01-18,3.0,5.0,0
1848-01-19,5.0,15.0,0
1848-01-20,4.0,12.0,0
1848-01-21,4.0,10.0,0
1848-01-22,3.0,6.0,0
1848-01-23,4.0,9.0,0
1848-01-24,5.0,15.0,0
1848-01-25,4.0,10.0,0
1848-01-26,4.0,10.0,0
1848-01-27,3.0,7.0,0
1848-01-28,4.0,7.0,0
1848-01-29,7.0,46.0,0
1848-01-30,4.0,11.0,0
1848-01-31,3.0,4.0,0
1848-02-01,3.0,3.0,0
1848-02-02,3.0,5.0,0
1848-02-03,2.0,4.0,0
1848-02-04,3.0,4.0,0
1848-02-05,1.0,2.0,0
1848-02-06,2.0,3.0,0
1848-02-07,4.0,10.0,0
1848-02-08,5.0,19.0,0
1848-02-09,5.0,17.0,0
1848-02-10,4.0,10.0,0
1848-02-11,3.0,6.0,0
1848-02-12,2.0,3.0,0
1848-02-13,3.0,7.0,0
1848-02-14,5.0,10.0,0
1848-02-15,3.0,8.0,0
1848-02-16,2.0,3.0,0
1848-02-17,3.0,4.0,0
1848-02-18,2.0,3.0,0
1848-02-19,3.0,9.0,0
1848-02-20,6.0,28.0,0
1848-02-21,9.0,138.0,0
1848-02-22,7.0,55.0,0
1848-02-23,6.0,31.0,0
1848-02-24,9.0,99.0,0
1848-02-25,6.0,29.0,0
1848-02-26,3.0,8.0,0
1848-02-27,4.0,8.0,0
1848-02-28,4.0,13.0,0
1848-02-29,3.0,4.0,0
1848-03-01,3.0,8.0,0
1848-03-02,3.0,6.0,0
1848-03-03,2.0,2.0,0
1848-03-04,4.0,7.0,0
1848-03-05,4.0,10.0,0
1848-03-06,4.0,8.0,0
1848-03-07,3.0,7.0,0
1848-03-08,5.0,9.0,0
1848-03-09,3.0,8.0,0
1848-03-10,2.0,3.0,0
1848-03-11,2.0,2.0,0
1848-03-12,2.0,4.0,0
1848-03-13,2.0,4.0,0
1848-03-14,3.0,5.0,0
1848-03-15,5.0,24.0,0
1848-03-16,3.0,8.0,0
1848-03-17,6.0,48.0,0
1848-03-18,3.0,7.0,0
1848-03-19,7.0,32.0,0
1848-03-20,9.0,136.0,0
1848-03-21,6.0,23.0,0
1848-03-22,2.0,5.0,0
1848-03-23,3.0,7.0,0
1848-03-24,5.0,17.0,0
1848-03-25,7.0,40.0,0
1848-03-26,4.0,11.0,0
1848-03-27,4.0,15.0,0
1848-03-28,4.0,13.0,0
1848-03-29,4.0,10.0,0
1848-03-30,3.0,7.0,0
1848-03-31,4.0,12.0,0
1848-04-01,4.0,12.0,0
1848-04-02,6.0,40.0,0
1848-04-03,6.0,28.0,0
1848-04-04,5.0,20.0,0
1848-04-05,4.0,14.0,0
1848-04-06,5.0,23.0,0
1848-04-07,7.0,97.0,0
1848-04-08,6.0,17.0,0
1848-04-09,3.0,4.0,0
1848-04-10,3.0,4.0,0
1848-04-11,3.0,6.0,0
1848-04-12,2.0,4.0,0
1848-04-13,2.0,3.0,0
1848-04-14,2.0,4.0,0
1848-04-15,4.0,13.0,0
1848-04-16,5.0,15.0,0
1848-04-17,5.0,15.0,0
1848-04-18,5.0,15.0,0
1848-04-19,4.0,10.0,0
1848-04-20,3.0,6.0,0
1848-04-21,4.0,11.0,0
1848-04-22,6.0,25.0,0
1848-04-23,3.0,8.0,0
1848-04-24,3.0,7.0,0
1848-04-25,3.0,6.0,0
1848-04-26,2.0,3.0,0
1848-04-27,2.0,2.0,0
1848-04-28,3.0,7.0,0
1848-04-29,5.0,23.0,0
1848-04-30,5.0,23.0,0
1848-05-01,5.0,23.0,0
1848-05-02,4.0,9.0,0
1848-05-03,4.0,14.0,0
1848-05-04,5.0,22.0,0
1848-05-05,4.0,8.0,0
1848-05-06,5.0,15.0,0
1848-05-07,3.0,4.0,0
1848-05-08,6.0,31.0,0
1848-05-09,6.0,24.0,0
1848-05-10,6.0,31.0,0
1848-05-11,5.0,12.0,0
1848-05-12,3.0,7.0,0
1848-05-13,3.0,7.0,0
1848-05-14,3.0,5.0,0
1848-05-15,3.0,5.0,0
1848-05-16,4.0,9.0,0
1848-05-17,3.0,10.0,0
1848-05-18,7.0,51.0,0
1848-05-19,7.0,34.0,0
1848-05-20,4.0,13.0,0
1848-05-21,3.0,6.0,0
1848-05-22,3.0,8.0,0
1848-05-23,3.0,4.0,0
1848-05-24,4.0,10.0,0
1848-05-25,4.0,11.0,0
1848-05-26,3.0,8.0,0
1848-05-27,4.0,16.0,0
1848-05-28,5.0,18.0,0
1848-05-29,4.0,12.0,0
1848-05-30,3.0,6.0,0
1848-05-31,5.0,19.0,0
1848-06-01,6.0,23.0,0
1848-06-02,3.0,4.0,0
1848-06-03,3.0,6.0,0
1848-06-04,4.0,11.0,0
1848-06-05,4.0,12.0,0
1848-06-06,3.0,7.0,0
1848-06-07,2.0,4.0,0
1848-06-08,2.0,3.0,0
1848-06-09,3.0,8.0,0
1848-06-10,3.0,9.0,1
1848-06-11,3.0,9.0,0
1848-06-12,3.0,6.0,0
1848-06-13,3.0,4.0,0
1848-06-14,4.0,12.0,0
1848-06-15,4.0,13.0,0
1848-06-16,3.0,6.0,0
1848-06-17,3.0,3.0,0
1848-06-18,3.0,9.0,0
1848-06-19,4.0,8.0,0
1848-06-20,3.0,9.0,0
1848-06-21,5.0,21.0,0
1848-06-22,4.0,12.0,0
1848-06-23,4.0,14.0,0
1848-06-24,2.0,5.0,0
1848-06-25,4.0,12.0,0
1848-06-26,2.0,5.0,0
1848-06-27,4.0,10.0,0
1848-06-28,3.0,10.0,0
1848-06-29,3.0,7.0,0
1848-06-30,4.0,10.0,0
1848-07-01,5.0,19.0,2
1848-07-02,3.0,6.0,0
1848-07-03,4.0,11.0,0
1848-07-04,5.0,28.0,0
1848-07-05,5.0,29.0,0
1848-07-06,3.0,7.0,0
1848-07-07,3.0,7.0,0
1848-07-08,4.0,5.0,0
1848-07-09,3.0,6.0,0
1848-07-10,3.0,6.0,0
1848-07-11,7.0,52.0,2
1848-07-12,,,8
1848-07-13,,,8
1848-07-14,3.0,15.0,7
1848-07-15,3.0,7.0,0
1848-07-16,3.0,6.0,0
1848-07-17,2.0,5.0,0
1848-07-18,3.0,6.0,0
1848-07-19,3.0,9.0,0
1848-07-20,0.0,0.0,6
1848-07-21,,,8
1848-07-22,,,8
1848-07-23,3.0,11.0,0
1848-07-24,5.0,28.0,0
1848-07-25,6.0,25.0,0
1848-07-26,4.0,11.0,0
1848-07-27,3.0,11.0,0
1848-07-28,3.0,7.0,0
1848-07-29,5.0,19.0,0
1848-07-30,3.0,7.0,0
1848-07-31,3.0,7.0,0
1848-08-01,3.0,4.0,0
1848-08-02,4.0,11.0,0
1848-08-03,2.0,4.0,0
1848-08-04,4.0,11.0,0
1848-08-05,4.0,7.0,0
1848-08-06,3.0,9.0,0
1848-08-07,3.0,5.0,0
1848-08-08,6.0,29.0,0
1848-08-09,6.0,41.0,0
1848-08-10,3.0,6.0,0
1848-08-11,6.0,20.0,0
1848-08-12,4.0,10.0,0
1848-08-13,5.0,15.0,0
1848-08-14,3.0,7.0,0
1848-08-15,5.0,19.0,0
1848-08-16,3.0,6.0,0
1848-08-17,3.0,4.0,0
1848-08-18,3.0,7.0,0
1848-08-19,4.0,7.0,0
1848-08-20,4.0,9.0,0
1848-08-21,5.0,14.0,0
1848-08-22,5.0,27.0,0
1848-08-23,4.0,13.0,0
1848-08-24,3.0,9.0,0
1848-08-25,3.0,7.0,0
1848-08-26,2.0,4.0,0
1848-08-27,3.0,4.0,0
1848-08-28,4.0,13.0,0
1848-08-29,4.0,11.0,0
1848-08-30,2.0,3.0,0
1848-08-31,4.0,11.0,0
1848-09-01,2.0,4.0,0
1848-09-02,3.0,6.0,0
1848-09-03,3.0,5.0,1
1848-09-04,4.0,14.0,0
1848-09-05,4.0,9.0,0
1848-09-06,2.0,4.0,0
1848-09-07,3.0,5.0,0
1848-09-08,5.0,12.0,0
1848-09-09,7.0,47.0,0
1848-09-10,3.0,9.0,0
1848-09-11,4.0,7.0,0
1848-09-12,4.0,6.0,0
1848-09-13,3.0,3.0,0
1848-09-14,2.0,3.0,0
1848-09-15,3.0,4.0,0
1848-09-16,2.0,3.0,0
1848-09-17,5.0,13.0,0
1848-09-18,5.0,24.0,0
1848-09-19,4.0,17.0,0
1848-09-20,2.0,4.0,0
1848-09-21,3.0,6.0,0
1848-09-22,2.0,3.0,0
1848-09-23,3.0,4.0,0
1848-09-24,3.0,5.0,0
1848-09-25,3.0,5.0,0
1848-09-26,3.0,5.0,0
1848-09-27,2.0,2.0,0
1848-09-28,3.0,5.0,0
1848-09-29,3.0,5.0,0
1848-09-30,4.0,16.0,0
1848-10-01,4.0,12.0,0
1848-10-02,4.0,11.0,0
1848-10-03,4.0,8.0,0
1848-10-04,5.0,12.0,0
1848-10-05,3.0,7.0,0
1848-10-06,3.0,6.0,0
1848-10-07,3.0,7.0,0
1848-10-08,3.0,6.0,0
1848-10-09,4.0,11.0,0
1848-10-10,2.0,2.0,0
1848-10-11,4.0,10.0,0
1848-10-12,3.0,7.0,0
1848-10-13,3.0,6.0,0
1848-10-14,4.0,12.0,0
1848-10-15,4.0,9.0,0
1848-10-16,3.0,4.0,0
1848-10-17,3.0,6.0,0
1848-10-18,8.0,88.0,0
1848-10-19,8.0,90.0,0
1848-10-20,5.0,24.0,0
1848-10-21,3.0,9.0,0
1848-10-22,5.0,11.0,0
1848-10-23,8.0,54.0,0
1848-10-24,7.0,28.0,0
1848-10-25,6.0,17.0,0
1848-10-26,5.0,31.0,0
1848-10-27,6.0,24.0,0
1848-10-28,5.0,18.0,0
1848-10-29,5.0,17.0,0
1848-10-30,7.0,51.0,0
1848-10-31,5.0,25.0,0
1848-11-01,3.0,6.0,0
1848-11-02,2.0,3.0,0
1848-11-03,2.0,3.0,0
1848-11-04,1.0,2.0,0
1848-11-05,3.0,4.0,0
1848-11-06,2.0,3.0,0
1848-11-07,1.0,0.0,0
1848-11-08,2.0,2.0,0
1848-11-09,3.0,4.0,0
1848-11-10,3.0,7.0,0
1848-11-11,3.0,7.0,0
1848-11-12,3.0,7.0,0
1848-11-13,3.0,8.0,0
1848-11-14,2.0,3.0,0
1848-11-15,3.0,7.0,0
1848-11-16,4.0,15.0,0
1848-11-17,9.0,119.0,1
1848-11-18,7.0,101.0,3
1848-11-19,5.0,21.0,0
1848-11-20,4.0,15.0,0
1848-11-21,8.0,49.0,0
1848-11-22,5.0,23.0,0
1848-11-23,5.0,22.0,0
1848-11-24,6.0,22.0,0
1848-11-25,2.0,3.0,0
1848-11-26,4.0,9.0,0
1848-11-27,5.0,29.0,0
1848-11-28,3.0,10.0,0
1848-11-29,5.0,7.0,0
1848-11-30,3.0,4.0,0
1848-12-01,3.0,7.0,0
1848-12-02,4.0,7.0,0
1848-12-03,2.0,3.0,0
1848-12-04,4.0,7.0,0
1848-12-05,3.0,3.0,0
1848-12-06,4.0,10.0,0
1848-12-07,3.0,5.0,0
1848-12-08,4.0,15.0,0
1848-12-09,4.0,10.0,0
1848-12-10,3.0,9.0,0
1848-12-11,4.0,9.0,0
1848-12-12,2.0,4.0,0
1848-12-13,3.0,7.0,0
1848-12-14,3.0,7.0,0
1848-12-15,3.0,5.0,0
1848-12-16,2.0,4.0,0
1848-12-17,7.0,32.0,0
1848-12-18,5.0,14.0,0
1848-12-19,4.0,12.0,0
1848-12-20,3.0,4.0,0
1848-12-21,4.0,11.0,0
1848-12-22,3.0,3.0,0
1848-12-23,3.0,4.0,0
1848-12-24,3.0,9.0,0
